,userId,movieId,rating,timestamp
1300,206,323,1,888179833
1304,205,316,4,888284710
1315,18,202,3,880130515
1332,64,433,2,889740286
1335,62,433,5,879375588
1336,239,475,5,889178689
1343,3,245,1,889237247
1348,239,430,3,889180338
1359,18,729,3,880131236
1363,92,1209,1,875660468
1365,15,222,3,879455730
1366,58,709,5,884304812
1370,92,241,3,875655961
1372,244,662,3,880606533
1373,177,321,2,880130481
1376,227,50,4,879035347
1377,85,282,3,879829618
1383,18,182,4,880130640
1386,177,69,1,880131088
1394,271,56,3,885848559
1400,199,268,5,883782509
1405,184,277,3,889907971
1409,104,300,3,888442275
1413,121,14,5,891390014
1420,308,215,3,887737483
1422,75,546,3,884050422
1425,64,516,5,889737376
1426,85,187,5,879454235
1427,239,81,3,889179808
1441,76,175,4,875028853
1443,263,1451,4,891299949
1445,121,117,1,891388600
1446,85,13,3,879452866
1449,6,492,5,883601089
1453,184,191,4,889908716
1459,58,214,2,884305296
1461,62,288,2,879371909
1462,280,127,5,891702544
1469,85,604,4,882995132
1471,184,514,5,889908497
1475,104,1016,1,888466002
1483,308,95,4,887737130
1486,243,208,4,879989134
1487,92,540,2,875813197
1493,116,250,4,876452606
1495,63,1007,5,875747368
1497,104,1010,1,888465554
1510,116,255,3,876452524
1511,184,86,5,889908694
1514,72,28,4,880036824
1515,271,187,5,885848343
1518,115,8,5,881171982
1519,176,327,3,886047176
1521,129,331,2,883244737
1526,184,660,3,889909962
1531,72,427,5,880037702
1532,263,416,5,891299697
1538,71,89,5,880864462
1540,193,627,4,889126972
1541,214,302,4,892668197
1559,64,160,4,889739288
1563,18,113,5,880129628
1568,26,685,3,891371676
1574,92,176,5,875652981
1575,204,216,4,892513864
1578,184,207,4,889908903
1580,92,180,5,875653016
1584,92,790,3,875907618
1588,193,410,3,889127633
1589,271,705,4,885849052
1590,214,693,3,891544414
1591,73,657,5,888625422
1593,315,273,3,879821349
1595,255,472,1,883216958
1598,6,478,4,883602762
1602,85,83,4,886282959
1605,297,588,4,875238579
1607,271,482,5,885848519
1618,116,751,3,890131577
1628,31,886,2,881547877
1644,92,216,3,875653867
1649,116,942,3,876454090
1658,184,161,2,889909640
1660,177,243,1,882142141
1662,32,290,3,883717913
1663,308,848,4,887736925
1673,104,293,3,888465166
1680,92,709,2,875654590
1681,227,295,5,879035387
1682,3,337,1,889236983
1687,6,508,3,883599530
1691,214,275,3,891542968
1695,62,132,5,879375022
1703,31,484,5,881548030
1712,92,115,3,875654125
1713,308,741,4,887739863
1715,214,1129,4,892668249
1718,308,493,3,887737293
1719,32,151,3,883717850
1722,32,1012,4,883717581
1723,154,289,2,879138345
1725,85,298,4,880581629
1727,184,36,3,889910195
1731,73,94,1,888625754
1733,177,203,4,880131026
1736,108,290,4,879880076
1738,73,56,4,888626041
1743,26,235,2,891372429
1749,104,7,3,888465972
1760,307,687,1,879114143
1767,239,58,5,889179623
1769,92,15,3,875640189
1781,214,42,5,892668130
1786,6,469,5,883601155
1793,92,81,3,875654929
1796,217,144,4,889069782
1797,244,148,2,880605071
1800,116,1216,3,876452582
1803,221,327,4,875243968
1807,64,176,4,889737567
1809,116,271,4,886310197
1811,62,111,3,879372670
1815,307,1022,4,879283008
1819,235,87,4,889655162
1826,250,404,4,878092144
1829,289,282,3,876789180
1833,18,496,5,880130470
1834,193,790,3,889127381
1835,263,510,4,891298392
1839,250,338,4,883263374
1846,271,714,3,885848863
1853,235,480,4,889655044
1856,308,163,4,887737084
1861,315,13,4,879821158
1868,92,665,3,875906853
1872,271,750,4,885844698
1873,92,731,4,875653769
1876,263,197,4,891299752
1881,217,7,4,889069741
1883,176,258,4,886047026
1886,62,114,4,879373568
1887,72,530,4,880037164
1891,263,117,3,891299387
1893,92,528,4,875657681
1908,227,411,4,879035897
1911,58,100,5,884304553
1916,92,846,3,886443471
1930,177,209,4,880130736
1935,297,182,3,875239125
1936,315,185,4,879821267
1947,239,529,5,889179808
1953,199,258,4,883782403
1955,85,501,3,880838306
1967,6,357,4,883602422
1969,297,736,4,875239975
1970,250,244,4,878089786
1972,58,268,5,884304288
1975,307,265,3,877122816
1978,92,24,3,875640448
1984,232,197,4,888549563
1986,21,103,1,874951245
1996,248,475,5,884535446
2000,308,863,3,887736881
2003,297,307,4,878771124
2010,177,56,5,880130618
2013,239,187,5,889178798
2021,92,219,4,875654888
2023,123,531,3,879872671
2025,232,630,3,888550060
2037,21,98,5,874951657
2051,62,258,5,879371909
2058,206,900,1,888179980
2063,108,50,4,879879739
2070,271,111,4,885847956
2072,18,387,4,880130155
2075,21,299,1,874950931
2084,184,181,4,889907426
2085,104,411,1,888465739
2091,21,457,1,874951054
2100,297,218,3,875409827
2101,308,559,4,887740367
2104,21,596,3,874951617
2121,244,409,4,880605294
2128,323,257,2,878739393
2146,184,155,3,889912656
2151,68,7,3,876974096
2154,280,781,4,891701699
2156,211,127,4,879461498
2158,71,134,3,885016614
2160,64,684,4,889740199
2163,232,91,5,888549515
2170,239,10,5,889180338
2174,63,20,3,875748004
2175,40,268,4,889041430
2178,104,327,2,888442202
2185,184,71,4,889911552
2194,229,347,1,891632073
2196,63,1028,3,875748198
2199,62,1073,4,879374752
2202,73,357,5,888626007
2206,64,778,5,889739806
2207,15,473,1,879456204
2208,244,89,5,880602210
2215,76,582,3,882607444
2218,244,380,4,880608133
2219,271,220,3,885848179
2225,85,277,2,879452938
2226,116,7,2,876453915
2234,177,299,4,880130500
2237,107,271,2,891264432
2238,26,25,3,891373727
2239,297,1016,3,874955131
2240,244,167,3,880607853
2241,15,678,1,879455311
2257,62,24,4,879372633
2258,323,223,4,878739699
2261,18,863,3,880130680
2262,271,410,2,885848238
2263,307,509,3,877121019
2278,323,298,4,878739275
2280,18,965,4,880132012
2281,72,528,4,880036664
2284,244,652,5,880606533
2288,221,1059,4,875245077
2295,63,50,4,875747292
2296,255,448,3,883216544
2304,6,143,2,883601053
2307,204,340,5,892389195
2310,6,275,4,883599102
2312,69,300,3,882027204
2320,104,249,3,888465675
2325,184,100,5,889907652
2333,239,478,5,889178986
2339,69,174,5,882145548
2341,121,509,5,891388145
2345,280,472,2,891702086
2346,221,780,3,875246552
2358,280,128,3,891701188
2360,18,494,3,880131497
2373,221,69,4,875245641
2375,232,175,5,888549815
2391,6,294,2,883599938
2395,62,365,2,879376096
2398,26,455,3,891371506
2414,308,298,5,887741383
2432,26,1016,3,891377609
2434,193,435,4,889124439
2437,115,127,5,881171760
2439,217,22,5,889069741
2444,63,222,3,875747635
2455,62,464,4,879375196
2457,92,289,3,875641367
2458,308,378,3,887740700
2461,15,932,1,879456465
2462,244,155,3,880608599
2464,15,127,2,879455505
2472,75,409,3,884050829
2486,280,204,3,891700643
2488,92,1142,4,886442422
2490,221,1250,2,875247855
2493,58,109,4,884304396
2499,40,880,3,889041643
2512,280,544,4,891701302
2513,123,135,5,879872868
2523,3,343,3,889237122
2536,255,678,2,883215795
2537,92,106,3,875640609
2539,104,269,5,888441878
2548,244,7,4,880602558
2561,193,332,3,889123257
2567,214,151,5,892668153
2569,18,154,4,880131358
2570,297,628,4,874954497
2573,115,92,4,881172049
2574,308,581,4,887740500
2575,62,138,1,879376709
2581,280,554,1,891701998
2587,221,204,4,875246008
2590,154,488,4,879138831
2593,302,323,2,879436875
2596,229,313,2,891631948
2598,72,226,4,880037307
2603,122,215,4,879270676
2611,308,435,4,887737484
2612,315,305,5,881017419
2619,177,960,3,880131161
2620,75,476,1,884050393
2621,62,401,3,879376727
2633,21,839,1,874951797
2636,92,453,1,875906882
2644,92,79,4,875653198
2649,15,685,4,879456288
2651,123,192,5,879873119
2655,58,284,4,884304519
2664,6,221,4,883599431
2665,85,647,4,879453844
2668,271,630,2,885848943
2671,280,693,3,891701027
2674,21,184,4,874951797
2679,76,92,4,882606108
2682,235,647,4,889655045
2687,85,272,4,893110061
2689,64,93,2,889739025
2709,18,58,4,880130613
2710,263,921,3,891298727
2711,289,849,4,876789943
2718,308,165,3,887736696
2719,214,652,4,891543972
2723,307,100,3,879206424
2724,21,590,1,874951898
2745,235,1149,4,889655595
2751,244,216,4,880605869
2753,85,175,4,879828912
2754,124,50,3,890287508
2759,193,554,3,889126088
2763,271,514,4,885848408
2775,280,38,3,891701832
2780,315,651,3,879799457
2782,248,174,3,884534992
2785,297,286,5,874953892
2792,235,419,5,889655858
2795,92,521,4,875813412
2802,69,12,5,882145567
2804,85,133,4,879453876
2811,154,302,4,879138235
2818,229,315,1,891632945
2823,255,859,3,883216748
2824,193,827,2,890859916
2827,204,172,3,892513819
2829,85,98,4,879453716
2836,116,185,3,876453519
2837,123,13,3,879873988
2838,315,657,4,879821299
2849,176,294,2,886047220
2852,239,204,3,889180888
2858,302,245,2,879436911
2861,271,11,4,885848408
2862,69,175,3,882145586
2865,183,241,4,892323453
2869,308,634,4,887737334
2870,308,166,3,887737837
2873,271,211,5,885849164
2880,307,173,5,879283786
2889,124,11,5,890287645
2892,85,629,3,879454685
2893,271,1266,2,885848943
2895,155,988,2,879371261
2897,307,258,5,879283786
2902,255,217,2,883216600
2903,184,729,3,889909840
2904,154,175,5,879138784
2906,116,301,3,892683732
2908,221,508,4,875244160
2920,307,1411,4,877124058
2925,206,1394,1,888179981
2927,31,682,2,881547834
2929,73,588,2,888625754
2936,116,262,3,876751342
2942,123,847,4,879873193
2947,177,79,4,880130758
2952,58,960,4,884305004
2954,248,127,5,884535084
2957,289,7,4,876789628
2967,221,268,5,876502910
2969,129,303,3,883244011
2998,206,245,1,888179772
3001,92,763,3,886443192
3007,63,841,1,875747917
3008,323,117,3,878739355
3011,176,288,3,886046979
3017,26,15,4,891386369
3021,121,405,2,891390579
3023,297,198,3,875238923
3027,62,443,3,879375080
3041,85,58,4,879829689
3051,211,300,2,879461395
3055,92,947,4,875654929
3064,307,71,5,879283169
3068,217,82,5,889069842
3071,64,527,4,879365590
3073,21,298,5,874951382
3074,68,118,2,876974248
3077,308,417,3,887740254
3089,307,431,4,877123333
3096,18,647,4,880129595
3109,271,624,2,885849558
3112,6,532,3,883600066
3117,271,22,5,885848518
3119,315,431,2,879821300
3122,76,135,5,875028792
3125,75,121,4,884050450
3129,217,195,5,889069709
3134,244,31,4,880603484
3144,116,248,3,876452492
3146,155,748,2,879371261
3149,263,333,2,891296842
3156,250,260,4,878089144
3159,6,211,5,883601155
3160,85,517,5,879455238
3161,308,164,4,887738664
3166,17,508,3,885272779
3170,235,511,5,889655162
3179,115,228,4,881171488
3184,271,121,2,885848132
3198,193,368,1,889127860
3201,62,4,4,879374640
3210,271,823,3,885848237
3214,26,257,3,891371596
3216,26,7,3,891350826
3217,221,468,3,875246824
3227,121,86,5,891388286
3230,92,781,3,875907649
3236,255,879,3,883215660
3237,250,2,4,878090414
3240,244,220,2,880605264
3245,177,919,4,880130736
3250,232,705,5,888549838
3256,122,715,5,879270741
3264,6,180,4,883601311
3271,6,477,1,883599509
3272,307,1110,4,877122208
3288,62,1118,3,879375537
3296,271,8,4,885848770
3307,239,605,4,889180446
3316,68,411,1,876974596
3318,271,50,5,885848640
3320,308,802,3,887738717
3323,18,199,3,880129769
3327,227,293,5,879035387
3330,205,678,1,888284618
3337,58,1100,2,884304979
3345,280,1028,5,891702276
3347,183,96,3,891463617
3350,297,216,4,875409423
3357,297,20,4,874954763
3361,64,187,5,889737395
3363,75,1017,5,884050502
3365,307,21,4,876433101
3368,244,238,5,880606118
3369,271,274,3,885848014
3374,85,660,4,879829618
3381,64,515,5,889737478
3382,63,237,3,875747342
3386,297,202,3,875238638
3388,280,145,3,891702198
3402,315,8,3,879820961
3408,232,8,2,888549757
3411,232,1,4,880062302
3412,315,98,4,879821193
3417,92,1016,2,875640582
3428,308,85,4,887741245
3430,235,1464,4,889655266
3439,32,249,4,883717645
3443,211,526,4,879459952
3447,280,975,4,891702252
3449,92,386,3,875907727
3451,69,258,4,882027204
3455,58,272,5,884647314
3461,329,100,4,891655812
3465,308,481,4,887737997
3467,177,651,3,880130862
3471,255,185,4,883216449
3472,18,607,3,880131752
3482,232,275,2,885939945
3484,271,242,4,885844495
3486,323,333,4,878738865
3493,108,13,3,879879834
3511,92,715,4,875656288
3516,244,676,4,880604858
3520,6,297,3,883599134
3523,184,1137,5,889907812
3524,85,269,3,891289966
3530,75,147,3,884050134
3534,92,928,3,886443582
3538,62,559,3,879375912
3543,64,333,3,879365313
3552,133,258,5,890588639
3561,85,53,3,882995643
3564,271,197,4,885848915
3566,221,172,5,875245907
3567,323,9,4,878739325
3572,124,616,4,890287645
3579,289,1,3,876789736
3593,177,89,5,880131088
3598,248,282,2,884535582
3599,239,47,2,889180169
3605,280,99,2,891700475
3607,214,79,4,891544306
3614,75,496,5,884051921
3625,221,250,5,875244633
3626,92,134,4,875656623
3629,6,500,4,883601277
3633,116,750,4,886309481
3635,221,318,5,875245690
3638,221,1218,3,875246745
3643,62,28,3,879375169
3645,76,811,4,882606323
3648,280,227,3,891702153
3650,64,77,3,889737420
3652,15,20,3,879455541
3654,244,100,4,880604252
3656,21,928,3,874951616
3660,92,756,3,886443582
3662,62,157,3,879374686
3664,271,300,2,885844583
3667,289,815,3,876789581
3670,73,12,5,888624976
3672,6,95,2,883602133
3680,323,127,5,878739137
3686,239,612,5,889178616
3689,235,319,4,889654419
3693,239,317,5,889179291
3697,184,559,3,889910418
3701,239,183,5,889180071
3708,32,591,3,883717581
3711,21,742,3,874951617
3714,72,129,4,880035588
3716,92,1095,2,886443728
3717,73,475,4,888625753
3725,307,175,4,877117651
3728,26,286,3,891347400
3734,104,324,1,888442404
3745,85,97,2,879829667
3748,297,574,1,875239092
3752,235,85,4,889655232
3758,3,323,2,889237269
3765,214,179,5,892668130
3766,155,321,4,879370963
3773,58,45,5,884305295
3777,297,443,2,875240133
3785,271,191,5,885848448
3786,176,297,3,886047918
3789,232,638,5,888549988
3791,243,660,4,879988422
3794,235,275,5,889655550
3810,122,427,3,879270165
3811,17,151,4,885272751
3819,221,1314,3,875247833
3822,92,619,4,875640487
3832,221,1067,3,875244387
3834,177,124,3,880130881
3838,76,276,5,875027601
3840,3,331,4,889237455
3843,248,474,2,884534672
3844,214,1065,5,892668173
3851,123,275,4,879873726
3860,92,175,4,875653549
3872,18,196,3,880131297
3890,221,1407,3,875247833
3892,211,678,3,879461394
3912,243,225,3,879987655
3918,334,117,3,891544735
3919,263,523,5,891298107
3924,334,282,4,891544925
3926,244,97,2,880605514
3938,154,484,4,879139096
3943,308,579,3,887740700
3956,315,17,1,879821003
3958,183,562,3,891467003
3959,297,301,4,876529834
3960,334,603,5,891628849
3961,18,954,3,880130640
3963,184,498,5,889913687
3967,302,309,2,879436820
3968,63,150,4,875747292
3972,297,22,4,875238984
3976,184,716,3,889909987
3984,184,47,4,889909640
3990,244,743,5,880602170
3991,289,410,2,876790361
3997,133,328,3,890588577
3998,71,346,4,885016248
4002,271,172,5,885848616
4007,104,122,3,888465739
4023,217,566,4,889069903
4024,193,682,1,889123377
4027,297,300,3,874953892
4033,334,635,2,891548155
4035,76,1129,5,875028075
4041,227,126,4,879035158
4046,271,451,3,885849447
4057,115,234,5,881171982
4058,307,22,3,879205470
4060,116,1082,3,876453171
4071,243,129,2,879987526
4074,334,222,4,891544904
4079,17,9,3,885272558
4080,92,1215,2,890251747
4087,62,135,4,879375080
4092,92,673,4,875656392
4093,71,285,3,877319414
4099,31,302,4,881547719
4103,297,652,3,875239346
4117,315,230,4,879821300
4122,315,531,5,879799457
4130,250,127,4,878089881
4136,193,195,1,889124507
4138,92,672,3,875660028
4141,280,86,4,891700475
4147,271,180,5,885849087
4152,104,100,4,888465166
4170,248,185,3,884534772
4173,217,1222,1,889070050
4174,6,475,5,883599478
4178,308,60,3,887737760
4188,129,270,3,883243934
4190,235,898,3,889654553
4197,263,97,4,891299387
4203,232,708,4,888550060
4210,115,11,4,881171348
4211,334,224,2,891545020
4215,62,281,3,879373118
4216,239,98,5,889180410
4220,107,305,4,891264327
4221,64,2,3,889737609
4227,184,521,4,889908873
4237,149,327,2,883512689
4238,280,96,4,891700664
4239,205,984,1,888284710
4240,92,431,4,875660164
4241,244,369,4,880605294
4242,308,291,3,887739472
4243,235,684,4,889655162
4245,307,313,5,888095725
4246,18,69,3,880129527
4248,184,132,5,889913687
4249,244,237,5,880602334
4250,211,181,1,879461498
4253,235,648,4,889655662
4254,116,1016,2,876453376
4257,329,512,4,891656347
4258,183,405,4,891464393
4259,308,467,4,887737194
4264,115,762,4,881170508
4267,338,494,3,879438570
4286,271,204,4,885848314
4291,18,214,4,880132078
4293,235,100,4,889655550
4298,18,488,3,880130065
4299,184,14,4,889907738
4310,334,229,2,891549777
4313,63,246,3,875747514
4314,271,134,3,885848518
4316,308,959,3,887739335
4319,21,445,3,874951658
4324,244,95,4,880606418
4325,62,702,2,879376079
4329,271,241,3,885849207
4331,334,52,4,891548579
4333,192,1160,4,881367456
4335,244,509,5,880606017
4337,73,127,5,888625200
4348,62,685,2,879373175
4349,116,187,5,886310197
4352,255,984,1,883215902
4366,297,223,5,875238638
4372,232,523,4,888549757
4375,18,602,3,880131407
4379,250,174,3,878092104
4386,6,509,4,883602664
4388,221,895,2,885081339
4394,85,86,4,879454189
4398,85,692,3,879828490
4408,214,872,2,891542492
4419,3,294,2,889237224
4429,308,1028,2,887738972
4433,334,1163,4,891544764
4437,329,297,4,891655868
4442,121,121,2,891388501
4447,263,272,5,891296919
4451,308,628,3,887738104
4453,64,231,3,889740880
4467,15,301,4,879455233
4468,116,484,4,886310197
4473,62,716,4,879375951
4478,58,475,5,884304609
4479,85,488,4,879455197
4496,307,393,3,877123041
4508,62,473,4,879373046
4512,204,748,1,892392030
4515,69,56,5,882145428
4516,64,959,4,889739903
4519,116,880,3,876680723
4529,297,282,3,874954845
4535,154,286,4,879138235
4540,85,389,3,882995832
4542,18,498,4,880129940
4543,271,345,3,885844666
4544,123,22,4,879809943
4546,217,810,3,889070050
4548,116,257,3,876452523
4550,297,692,3,875239018
4566,271,490,4,885848886
4567,206,903,2,888180018
4568,21,295,3,874951349
4572,263,86,4,891299574
4573,308,193,3,887737837
4575,123,165,5,879872672
4579,263,892,3,891297766
4580,63,109,4,875747731
4581,206,362,1,888180018
4584,72,89,3,880037164
4588,85,56,4,879453587
4593,323,546,2,878739519
4594,21,982,1,874951482
4595,334,93,4,891545020
4603,123,606,3,879872540
4611,315,654,5,879821193
4615,129,272,4,883243972
4616,307,193,3,879205470
4618,338,211,4,879438092
4620,342,1047,2,874984854
4621,342,792,3,875318882
4623,32,276,4,883717913
4627,6,134,5,883602283
4631,308,609,4,887739757
4633,62,421,5,879375716
4638,308,528,3,887737036
4642,62,96,4,879374835
4644,255,258,4,883215406
4649,217,578,5,889070087
4655,334,86,4,891548295
4656,308,54,2,887740254
4661,104,1241,1,888465379
4665,244,157,4,880604119
4675,211,257,5,879461498
4676,239,671,5,889179290
4679,315,216,4,879821120
4681,308,452,2,887741329
4682,338,613,3,879438597
4689,72,527,4,880036746
4705,297,176,4,881708055
4709,63,251,4,875747514
4712,334,100,5,891544707
4714,184,1020,4,889908630
4716,72,79,4,880037119
4728,21,218,4,874951696
4737,176,272,5,886047068
4749,18,209,4,880130861
4751,308,607,3,887737084
4755,280,756,4,891701649
4759,133,260,1,890588878
4762,116,313,5,886978155
4763,271,13,4,885847714
4767,280,202,3,891701090
4776,235,435,5,889655434
4780,21,439,1,874951820
4785,217,685,5,889069782
4792,154,137,3,879138657
4795,18,630,3,880132188
4797,235,433,4,889655596
4799,244,278,3,880605294
4800,217,540,1,889070087
4806,184,780,4,889913254
4807,62,1107,1,879376159
4821,115,69,1,881171825
4823,280,225,4,891701974
4825,26,321,3,891347949
4826,302,328,3,879436844
4830,280,100,3,891700385
4832,26,269,4,891347478
4833,308,4,5,887737890
4836,221,684,4,875247454
4837,263,521,3,891297988
4846,104,283,4,888465582
4849,334,1108,4,891549632
4851,64,1133,4,889739975
4852,58,42,4,884304936
4857,6,525,5,883601203
4861,255,452,3,883216672
4865,184,172,4,889908497
4877,307,229,5,879538921
4882,92,87,3,876175077
4883,85,842,3,882995704
4885,193,393,4,889126808
4894,71,462,5,877319567
4897,92,931,1,875644796
4901,297,277,3,875048641
4902,62,527,4,879373692
4903,221,17,4,875245406
4910,63,948,3,875746948
4914,32,117,3,883717555
4918,92,1212,3,876175626
4920,263,183,4,891298655
4922,85,372,4,879828720
4929,239,286,1,889178512
4932,239,135,5,889178762
4934,72,382,4,880036691
4935,297,480,4,875238923
4940,92,85,3,875812364
4941,85,709,5,879828941
4942,308,502,5,887739521
4945,235,792,4,889655490
4946,329,326,3,891656639
4947,338,79,4,879438715
4948,244,428,4,880606155
4955,308,673,4,887737243
4957,280,231,3,891701974
4965,342,746,4,875320227
4967,40,754,4,889041790
4969,62,827,2,879373421
4975,334,269,3,891544049
4977,63,6,3,875747439
4981,199,473,4,883783005
4988,297,194,3,875239453
4993,18,964,3,880132252
4995,334,293,3,891544840
4997,297,86,5,875238883
