,userId,movieId,rating,timestamp
4734,43,7,4,875975520
4752,164,689,5,889401490
4757,109,147,4,880564679
4812,320,250,4,884751992
4813,311,692,4,884364652
4814,159,328,3,893255993
4818,56,143,3,892910182
4819,38,392,5,892430120
4854,159,258,4,893255836
4871,125,1074,3,892838827
4878,314,54,4,877888892
4888,125,346,1,892835800
4893,152,780,5,884019189
4905,230,50,5,880484755
4906,159,930,4,880557824
4911,125,143,5,879454793
4924,109,550,5,880579107
4943,311,117,4,884366852
4976,301,95,5,882076334
4987,178,245,3,882823460
4994,311,118,3,884963203
5009,42,1043,2,881108633
5019,320,11,4,884749255
5028,87,1072,3,879876610
5038,42,204,5,881107821
5054,87,651,4,879875893
5088,125,945,5,892836465
5114,178,179,2,882828320
5119,42,404,5,881108760
5127,320,1210,4,884751316
5129,141,744,5,884584981
5137,301,456,3,882074838
5147,230,511,2,880485656
5157,83,252,4,883868598
5159,125,290,4,892838375
5176,119,684,4,886177338
5185,311,310,4,884363865
5187,87,209,5,879876488
5192,56,568,4,892910797
5211,119,275,5,874774575
5221,119,193,4,874781872
5235,301,410,4,882074460
5237,38,616,3,892433375
5247,38,780,4,892434217
5254,141,222,4,884584865
5334,109,4,2,880572756
5336,109,42,1,880572756
5339,314,620,3,877887212
5347,87,1047,3,879877280
5348,301,9,3,882074291
5358,311,38,3,884365954
5372,311,471,4,884963254
5419,43,931,1,884029742
5421,56,368,3,892911589
5424,125,734,3,892838977
5440,159,237,3,880485766
5443,230,673,3,880485573
5458,125,511,5,879454699
5469,311,671,3,884365954
5473,125,1272,1,879454892
5475,83,1101,2,880308256
5479,152,866,5,880149224
5481,119,235,5,874774956
5494,164,458,4,889402050
5503,119,1263,3,886177338
5508,178,651,4,882826915
5538,346,213,3,874948173
5541,42,521,2,881107989
5569,125,238,3,892838322
5583,83,748,2,886534501
5584,83,125,5,880306811
5586,56,426,4,892683303
5644,314,29,5,877889234
5665,119,338,1,892565167
5713,320,148,4,884748708
5728,301,771,2,882079256
5756,314,366,4,877891354
5765,87,790,4,879876885
5767,56,1,4,892683248
5787,56,31,4,892679259
5794,141,932,3,884585128
5825,43,216,5,875981128
5854,230,393,3,880485110
5856,311,367,3,884365780
5888,42,131,2,881108548
5892,230,154,4,880485159
5893,152,98,2,882473974
5894,164,313,5,889401284
5899,125,175,2,879455184
5907,301,123,4,882074726
5915,109,823,3,880572296
5916,152,167,5,882477430
5926,320,174,4,884749255
5934,43,724,4,875981390
5940,301,230,4,882077033
5949,311,204,5,884365617
5950,125,813,1,879455184
5953,141,472,5,884585274
5966,178,1004,4,882827375
5973,141,535,5,884585195
5981,109,357,2,880572528
5982,301,732,4,882077351
5987,87,523,5,879875649
6009,178,275,5,882823857
6021,311,433,3,884364931
6027,109,665,5,880582384
6037,311,469,5,884366227
6045,87,154,4,879876564
6051,314,328,4,877885887
6052,127,286,1,884364525
6054,348,628,4,886523256
6055,348,370,4,886523621
6081,38,99,5,892430829
6093,346,582,3,874951783
6094,178,546,3,888514680
6124,83,294,3,887665569
6132,119,86,4,874782068
6137,230,125,5,880485090
6167,159,1002,3,884027027
6170,348,405,4,886523174
6172,43,371,4,883955269
6179,119,526,2,886177762
6182,320,118,1,884748868
6203,320,173,5,884750946
6250,301,89,2,882076046
6267,348,240,3,886523839
6275,159,831,2,880557604
6289,230,199,3,880484755
6300,119,866,3,874774575
6331,311,378,5,884366363
6335,311,951,3,884365548
6337,43,241,4,883955441
6342,178,1012,4,884837364
6353,314,623,5,877890927
6368,152,220,5,884035907
6373,178,135,2,882826915
6375,159,871,4,880557003
6385,311,258,4,884363706
6388,83,892,2,891181444
6390,301,483,4,882076403
6403,87,629,4,879877006
6407,178,210,5,884837073
6410,311,82,5,884364436
6418,164,322,4,889401432
6432,178,193,4,882826868
6438,178,284,4,888514680
6457,87,519,4,879877652
6463,119,486,4,874781547
6467,109,278,3,880571770
6478,119,546,4,874775914
6514,137,327,4,881432671
6516,38,720,5,892432424
6531,314,938,3,877886099
6534,38,67,4,892434312
6536,56,228,3,892676340
6538,311,178,5,884364437
6540,314,591,5,877887002
6542,230,209,1,880485283
6543,42,142,4,881109271
6553,109,69,4,880572561
6569,320,472,3,884748750
6590,42,281,3,881105728
6601,314,126,2,877886971
6625,164,125,5,889402071
6629,141,50,4,884584735
6637,311,326,2,884364047
6646,43,117,4,883954853
6657,320,411,3,884749119
6678,159,451,5,884360502
6688,119,272,5,886611471
6716,346,245,4,875266665
6729,83,22,5,880307724
6732,152,255,5,884035936
6739,314,1520,3,877892052
6744,152,1028,5,880149197
6745,314,268,5,877885836
6755,56,623,3,892910268
6771,87,1190,4,879876336
6778,346,62,3,875263634
6785,125,949,3,892838623
6789,127,227,4,884364867
6794,109,742,5,880564457
6806,127,300,5,884364017
6809,314,204,5,877888644
6815,83,323,4,883868420
6820,56,98,4,892679067
6821,43,225,2,875975579
6823,346,4,4,874948105
6826,178,849,3,882828021
6831,42,451,2,881108982
6840,314,785,3,877890960
6844,42,25,3,881110670
6849,109,245,3,880562908
6850,119,658,5,874782127
6854,87,393,4,879876703
6863,164,984,4,889401456
6887,43,298,4,875975211
6903,301,692,3,882076619
6905,164,245,5,889401362
6913,56,82,4,892676314
6914,346,187,3,874948030
6920,348,928,5,886523683
6928,43,501,4,883955605
6931,346,322,3,886273541
6952,311,174,5,884364538
6972,119,144,4,887038665
6977,42,692,4,881107773
7001,320,501,3,884751462
7022,357,284,4,878951691
7030,42,99,5,881108346
7039,119,87,5,874781829
7059,127,243,5,884364764
7066,301,514,3,882076021
7077,83,412,1,883868208
7080,178,1051,3,885784583
7087,346,727,1,874947794
7092,314,1276,4,877887179
7113,38,389,5,892433660
7119,119,472,4,874775406
7120,42,1051,4,881106270
7122,311,526,5,884364873
7133,320,976,2,884749567
7143,314,120,3,877887094
7154,301,511,4,882075803
7160,56,94,4,892910292
7165,164,148,5,889402203
7168,83,1043,3,880308807
7183,311,708,5,884366397
7192,43,300,5,875975135
7215,38,450,1,892432624
7243,87,55,4,879875774
7251,87,385,5,879875818
7255,357,222,5,878951498
7259,357,928,4,878952041
7260,320,678,3,884748418
7263,230,633,4,880485283
7266,314,672,5,877888723
7276,125,204,5,879454139
7285,301,651,5,882075994
7295,43,336,4,880317271
7297,348,819,4,886523710
7314,141,825,4,884585247
7318,109,1244,3,880571872
7338,42,222,4,881105882
7342,87,300,3,879875418
7351,320,1188,4,884749411
7356,346,1110,1,875264985
7358,178,58,5,882827134
7362,42,925,4,881106113
7391,43,423,4,883955498
7407,311,431,4,884365201
7412,119,1259,3,874780996
7423,301,187,4,882076403
7427,311,212,3,884366397
7431,311,275,4,884963136
7433,43,318,5,875975717
7436,125,475,1,879454244
7444,311,470,3,884365140
7451,125,1093,1,892839412
7454,43,1053,3,883955859
7470,159,546,4,880557621
7482,109,9,3,880564607
7494,42,568,4,881107256
7497,311,588,4,884365284
7501,43,289,4,875975085
7530,83,465,4,880308578
7575,56,118,4,892679460
7593,83,575,4,880309339
7595,178,1035,4,882828350
7596,346,33,5,875261753
7608,230,1050,3,880485136
7616,373,588,3,877098821
7620,87,796,4,879877280
7622,137,261,5,882805603
7637,314,983,4,877892488
7639,137,50,5,881432937
7643,109,117,5,880564457
7652,43,866,4,883956417
7662,43,316,5,892349752
7677,178,480,3,882826048
7678,348,288,5,886522495
7701,314,42,5,877888610
7703,230,582,4,880485380
7712,373,694,5,877098643
7713,373,707,4,877100378
7717,141,237,4,884584865
7718,141,1258,4,884585071
7720,87,88,5,879876672
7735,109,176,5,880577868
7743,178,70,4,882827083
7747,38,393,5,892430282
7759,56,219,5,892679144
7776,314,143,5,877890234
7778,346,218,3,875263574
7800,43,238,2,883955160
7807,346,17,1,874950839
7815,42,211,4,881107880
7816,152,790,5,884018821
7821,346,977,3,875264110
7824,301,77,3,882076751
7834,374,1047,3,880394179
7843,152,966,5,882829150
7847,125,999,4,892838288
7866,230,185,4,880485090
7884,314,941,3,877889971
7888,301,152,3,882077285
7895,119,12,3,874781915
7903,320,3,4,884748978
7919,230,7,3,880484476
7920,301,411,1,882074867
7922,348,1,4,886523078
7933,178,866,4,882825357
7935,346,232,3,875263877
7953,311,199,4,884365485
7954,311,226,4,884366397
7956,125,386,3,892838827
7966,311,748,4,884364071
7982,374,126,3,880393223
7987,87,208,5,879876403
8001,314,402,4,877888758
8004,346,392,3,875266064
8015,346,167,2,875264209
8018,83,28,4,880308284
8021,314,765,3,877889480
8024,314,147,4,877886584
8028,230,51,4,880484937
8038,373,724,5,877103935
8043,87,182,4,879875737
8044,311,679,4,884365580
8069,119,188,4,874781742
8082,301,281,4,882074903
8088,38,225,5,892433062
8114,87,79,5,879875856
8143,87,684,5,879875774
8162,43,993,3,875975211
8177,119,562,4,886177206
8184,42,12,4,881107502
8185,320,576,3,884749411
8207,119,111,5,886176779
8211,373,598,3,877112076
8218,137,222,5,881432908
8219,311,527,4,884365780
8221,43,597,3,883956229
8231,178,178,4,882826395
8241,43,847,5,875975468
8264,159,877,3,893255740
8290,314,138,5,877890960
8291,346,237,4,874949086
8310,230,969,4,880484476
8320,43,315,4,883953665
8333,159,225,4,880557347
8353,42,82,4,881107449
8360,374,685,4,880393307
8364,314,693,3,877891575
8365,87,1074,3,879876813
8382,374,231,2,880939228
8405,178,682,3,892239928
8406,137,172,5,881433719
8416,314,215,4,877888722
8422,87,810,3,879876111
8426,346,133,5,874948513
8459,311,365,4,884365580
8474,301,168,4,882075994
8494,301,159,3,882076890
8522,178,76,3,882827288
8555,301,407,2,882075202
8559,374,591,4,880393095
8562,109,1013,3,880572296
8575,301,160,2,882077284
8578,109,204,4,880577844
8583,373,139,3,877111422
8607,348,742,4,886523078
8608,374,129,5,880392846
8613,83,795,3,880309214
8618,311,58,3,884364570
8620,109,200,2,880577734
8634,373,154,5,877098919
8644,141,750,1,886447564
8661,43,648,5,883955293
8663,373,2,4,877100416
8679,109,931,2,880572407
8689,374,356,3,880937876
8704,43,118,4,883955546
8709,42,88,5,881108425
8723,301,684,3,882077330
8734,43,54,3,883956494
8789,42,28,5,881108187
8794,374,977,1,883628189
8800,178,520,5,882826210
8816,109,520,5,880572642
8821,56,186,3,892676933
8822,87,568,5,879875818
8850,311,627,4,884366067
8856,311,510,4,884366545
8860,38,1014,5,892429542
8869,301,380,4,882078459
8877,373,849,3,877105005
8903,346,780,2,875264904
8907,159,245,5,880485488
8908,141,748,3,884584664
8911,373,25,4,877100016
8912,301,67,2,882078621
8915,357,742,4,878951691
8916,373,81,2,877100326
8921,374,173,3,882158521
8922,83,783,4,880308453
8931,127,748,5,884364108
8932,56,95,4,892683274
8933,38,71,5,892430516
8935,374,476,2,880394138
8956,346,561,3,874950172
8966,43,393,4,883956417
8975,320,431,5,884749327
8981,43,486,4,883955969
8990,87,231,3,879876110
9002,109,96,5,880572614
9014,38,404,5,892431586
9016,125,270,4,881357122
9022,56,179,3,892678669
9024,119,930,3,874775945
9030,87,679,3,879876036
9035,314,1054,1,877886944
9041,125,485,5,892836335
9046,152,204,4,882474587
9066,301,182,5,882075774
9077,56,692,4,892676970
9079,159,881,1,893256139
9081,348,147,5,886523361
9090,43,161,4,883955467
9095,38,383,2,892433801
9101,43,275,4,875975546
9106,373,1135,3,877107043
9112,311,187,4,884364764
9120,301,8,4,882076494
9137,119,385,5,874781994
9141,125,28,4,879454385
9149,314,105,4,877887292
9162,152,241,4,884035579
9173,314,255,5,877886221
9182,109,131,1,880579757
9183,373,399,3,877105674
9185,125,64,5,879454139
9195,125,25,1,879454987
9200,301,216,4,882076782
9207,125,407,2,892839312
9211,374,162,2,880396511
9217,56,181,5,892737154
9230,314,869,4,877891681
9231,346,72,3,874951714
9251,373,290,5,877098784
9268,43,321,3,875975061
9282,56,96,5,892676429
9284,373,230,4,877107430
9293,119,451,5,891286958
9296,43,50,4,875975211
9297,119,274,4,874775580
9300,230,153,5,880485090
9308,314,1221,3,877889927
9321,42,265,3,881107989
9335,43,1,5,875975579
9341,357,294,4,878951101
9348,38,218,3,892431871
9351,373,151,4,877100129
9358,178,22,5,882826187
9360,320,278,3,884748886
9371,374,111,2,880393268
9376,125,1183,2,892839312
9378,137,183,5,881433689
9391,125,940,2,892838827
9408,159,678,5,880485530
9413,109,252,5,880571629
9418,83,609,4,880308453
9423,159,286,1,880485233
9425,178,83,4,882826556
9428,109,322,2,880562908
9444,311,136,5,884365357
9449,346,932,2,875264752
9458,311,161,4,884365579
9466,109,223,4,880572588
9469,311,418,4,884365202
9473,137,235,5,881433357
9479,56,73,4,892677094
9482,83,720,4,880308578
9484,43,47,1,883955415
9523,374,125,5,880393424
9527,152,162,5,882474898
9530,374,1028,1,880393425
9538,374,292,4,880392237
9539,56,746,4,892676885
9549,311,188,4,884364437
9555,311,402,4,884366187
9570,178,1283,3,885784558
9591,178,89,4,882826514
9599,373,241,5,877100326
9603,178,286,3,882823324
9630,311,515,4,884365485
9631,348,975,4,886523813
9646,56,51,3,892677186
9660,56,391,3,892910950
9662,373,420,4,877107630
9668,109,472,2,880571715
9673,56,383,2,892910544
9685,178,367,4,882828021
9693,87,96,5,879875734
9694,119,742,5,874775406
9702,357,7,3,878951537
9709,178,99,4,882827574
9721,43,596,3,883955650
9726,230,607,3,880484755
9731,346,546,4,875263238
9739,388,313,5,886438122
9745,43,49,4,883956387
9753,373,427,4,877099317
9759,178,204,4,882826048
9773,119,209,4,886177544
9777,374,122,2,882158328
9778,178,465,3,882827506
9779,38,94,5,892432030
9780,374,581,4,880938044
9781,178,244,1,884837126
9795,83,768,4,887665549
9797,178,183,4,882826347
9798,178,342,4,892239863
9799,373,89,5,877098821
9806,301,31,3,882076463
9807,178,1169,4,882827134
9820,178,566,4,882826915
9821,83,932,4,881971414
9838,314,1220,5,877892293
9851,125,116,4,892838322
9861,373,625,4,877104086
9866,56,56,5,892676376
9911,141,225,3,884585523
9923,141,405,3,884585105
9934,87,39,3,879875995
9943,119,109,5,874775580
9944,346,809,3,874951029
9947,230,8,5,880484501
9975,56,435,3,892676429
9984,301,7,4,882074236
9985,373,68,5,877106741
9987,357,833,4,878952341
9996,178,195,4,882826944
10000,56,189,4,892683248
10013,43,516,5,875981452
10028,178,8,4,882826556
10038,301,686,4,882078008
10045,87,229,4,879876037
10049,373,596,3,877106741
10061,109,393,4,880579237
10073,87,318,4,879877627
10085,311,965,3,884365686
10089,178,257,5,882823954
10105,159,748,3,880485488
10127,314,406,3,877887388
10132,125,73,5,892838288
10133,178,500,4,882827288
10144,43,946,4,883955247
10145,374,454,4,880394997
10146,164,926,2,889402091
10148,320,1011,3,884748978
10164,311,845,4,884366824
10174,301,427,4,882075775
10186,178,271,4,882823395
10195,357,291,4,878952137
10199,320,716,1,884750992
10239,314,399,3,877889359
10240,109,866,4,880571872
10243,109,91,4,880582384
10248,301,772,3,882078250
10251,152,191,5,880149963
10253,119,147,4,886176486
10255,109,423,4,880577514
10267,43,531,4,883955160
10268,141,471,4,884585039
10277,56,761,3,892679333
10278,374,427,3,880396048
10292,346,134,5,874947644
10305,178,455,3,882825357
10320,42,939,4,881108484
10322,373,114,5,877098402
10326,311,132,4,884365548
10347,314,282,5,877886862
10363,43,252,4,875975363
10366,314,274,3,877886788
10375,374,200,5,880395735
10388,393,1219,4,889729536
10389,374,735,5,880396359
10396,87,239,4,879876673
10400,119,174,4,874781303
10420,374,930,2,880394179
10423,357,235,4,878951691
10424,38,1,5,892430636
10425,311,946,4,884366270
10450,373,843,3,877106878
10456,159,103,1,880557604
10459,311,1093,5,884963180
10463,373,94,2,877111313
10465,314,724,2,877888117
10473,38,257,1,892429512
10474,373,357,4,877098568
10489,373,520,4,877098678
10490,152,699,5,882476911
10500,38,145,1,892433062
10505,109,356,4,880578711
10510,320,974,3,884749097
10514,178,508,3,884837419
10525,301,519,4,882076682
10531,311,761,3,884366067
10535,357,258,4,878951101
10536,178,596,3,882824194
10538,87,7,4,879875735
10541,393,1034,2,889731413
10578,230,739,5,880485611
10582,374,9,1,880393056
